Chart1|Chart2|Chart3|Chart4|Track|Artist|Date|Chart5|Chart6|Chart7|Date2
1|3|1|6|(You're My) Soul And Inspiration|RIGHTEOUS BROTHERS|1966-03-05|90|1|13|19660409
1|1|1|9|Ballad Of The Green Berets|SGT. BARRY SADLER|1966-02-05|87|1|13|19660402
1|1|1|8|Ballad Of The Green Berets|SGT. BARRY SADLER|1966-02-05|87|1|13|19660326
1|1|1|7|Ballad Of The Green Berets|SGT. BARRY SADLER|1966-02-05|87|1|13|19660319
1|1|1|6|Ballad Of The Green Berets|SGT. BARRY SADLER|1966-02-05|87|1|13|19660312
1|3|1|5|Ballad Of The Green Berets|SGT. BARRY SADLER|1966-02-05|87|1|13|19660305
1|2|1|8|These Boots Are Made For Walkin'|NANCY SINATRA|1966-01-08|120|1|16|19660226
1|2|1|11|Lightnin' Strikes|LOU CHRISTIE|1965-12-11|133|1|17|19660219
1|1|1|8|My Love|PETULA CLARK|1965-12-25|90|1|13|19660212
1|9|1|7|My Love|PETULA CLARK|1965-12-25|90|1|13|19660205
1|2|1|8|We Can Work It Out|BEATLES|1965-12-11|101|1|13|19660129
1|2|1|11|The Sounds Of Silence|SIMON AND GARFUNKEL|1965-11-13|111|1|15|19660122
1|1|1|6|We Can Work It Out|BEATLES|1965-12-11|101|1|13|19660115
1|2|1|5|We Can Work It Out|BEATLES|1965-12-11|101|1|13|19660108
1|5|1|8|The Sounds Of Silence|SIMON AND GARFUNKEL|1965-11-13|111|1|15|19660101
1|2|1|7|Over And Over|DAVE CLARK FIVE|1965-11-13|63|1|12|19651225
1|1|1|9|Turn Turn Turn|BYRDS|1965-10-23|80|1|14|19651218
1|1|1|8|Turn Turn Turn|BYRDS|1965-10-23|80|1|14|19651211
1|2|1|7|Turn Turn Turn|BYRDS|1965-10-23|80|1|14|19651204
1|1|1|6|I Hear A Symphony|SUPREMES|1965-10-23|101|1|11|19651127
1|5|1|5|I Hear A Symphony|SUPREMES|1965-10-23|101|1|11|19651120
1|1|1|6|Get Off My Cloud|ROLLING STONES|1965-10-09|64|1|12|19651113
1|3|1|5|Get Off My Cloud|ROLLING STONES|1965-10-09|64|1|12|19651106
1|1|1|7|Yesterday|BEATLES|1965-09-18|106|1|12|19651030
1|1|1|6|Yesterday|BEATLES|1965-09-18|106|1|12|19651023
1|1|1|5|Yesterday|BEATLES|1965-09-18|106|1|12|19651016
1|3|1|4|Yesterday|BEATLES|1965-09-18|106|1|12|19651009
1|2|1|8|Hang On Sloopy|McCOYS|1965-08-14|99|1|14|19651002
1|2|1|7|Eve Of Destruction|BARRY McGUIRE|1965-08-14|103|1|12|19650925
1|1|1|8|Help|BEATLES|1965-07-31|110|1|14|19650918
1|1|1|7|Help|BEATLES|1965-07-31|110|1|14|19650911
1|2|1|6|Help|BEATLES|1965-07-31|110|1|14|19650904
1|1|1|8|I Got You Babe|SONNY & CHER|1965-07-10|88|1|14|19650828
1|1|1|7|I Got You Babe|SONNY & CHER|1965-07-10|88|1|14|19650821
1|5|1|6|I Got You Babe|SONNY & CHER|1965-07-10|88|1|14|19650814
1|2|1|6|I'm Henry The VIII I Am|HERMAN'S HERMITS|1965-07-03|42|1|10|19650807
1|1|1|8|Satisfaction|ROLLING STONES|1965-06-12|67|1|14|19650731
1|1|1|7|Satisfaction|ROLLING STONES|1965-06-12|67|1|14|19650724
1|1|1|6|Satisfaction|ROLLING STONES|1965-06-12|67|1|14|19650717
1|2|1|5|Satisfaction|ROLLING STONES|1965-06-12|67|1|14|19650710
1|2|1|8|I Can't Help Myself|FOUR TOPS|1965-05-15|67|1|14|19650703
1|2|1|8|Mr. Tambourine Man|BYRDS|1965-05-08|114|1|14|19650626
1|4|1|6|I Can't Help Myself|FOUR TOPS|1965-05-15|67|1|14|19650619
1|3|1|7|Back In My Arms Again|SUPREMES|1965-05-01|68|1|11|19650612
1|1|1|8|Help Me Rhonda|BEACH BOYS|1965-04-17|80|1|14|19650605
1|4|1|7|Help Me Rhonda|BEACH BOYS|1965-04-17|80|1|14|19650529
1|3|1|5|Ticket To Ride|BEATLES|1965-04-24|59|1|11|19650522
1|1|1|5|Mrs. Brown You've Got A Lovely Daughter|HERMAN'S HERMITS|1965-04-17|12|1|11|19650515
1|1|1|4|Mrs. Brown You've Got A Lovely Daughter|HERMAN'S HERMITS|1965-04-17|12|1|11|19650508
1|2|1|3|Mrs. Brown You've Got A Lovely Daughter|HERMAN'S HERMITS|1965-04-17|12|1|11|19650501
1|3|1|7|Game Of Love|WAYNE FONTANA AND THE MINDBENDERS|1965-03-13|117|1|12|19650424
1|1|1|6|I'm Telling You Now|FREDDIE AND THE DREAMERS|1965-03-13|71|1|11|19650417
1|3|1|5|I'm Telling You Now|FREDDIE AND THE DREAMERS|1965-03-13|71|1|11|19650410
1|1|1|7|Stop! In The Name Of Love|SUPREMES|1965-02-20|80|1|12|19650403
1|2|1|6|Stop! In The Name Of Love|SUPREMES|1965-02-20|80|1|12|19650327
1|1|1|5|Eight Days A Week|BEATLES|1965-02-20|53|1|10|19650320
1|5|1|4|Eight Days A Week|BEATLES|1965-02-20|53|1|10|19650313
1|3|1|8|My Girl|TEMPTATIONS|1965-01-16|76|1|13|19650306
1|1|1|9|This Diamond Ring|GARY LEWIS & THE PLAYBOYS|1965-01-02|101|1|14|19650227
1|3|1|8|This Diamond Ring|GARY LEWIS & THE PLAYBOYS|1965-01-02|101|1|14|19650220
1|1|1|11|You've Lost That Lovin' Feeling|RIGHTEOUS BROTHERS|1964-12-05|124|1|17|19650213
1|2|1|10|You've Lost That Lovin' Feeling|RIGHTEOUS BROTHERS|1964-12-05|124|1|17|19650206
1|1|1|7|Downtown|PETULA CLARK|1964-12-19|87|1|15|19650130
1|4|1|6|Downtown|PETULA CLARK|1964-12-19|87|1|15|19650123
1|2|1|10|Come See About Me|SUPREMES|1964-11-14|66|1|14|19650116
1|1|1|6|I Feel Fine|BEATLES|1964-12-05|22|1|11|19650109
1|1|1|5|I Feel Fine|BEATLES|1964-12-05|22|1|11|19650102
1|2|1|4|I Feel Fine|BEATLES|1964-12-05|22|1|11|19641226
1|4|1|6|Come See About Me|SUPREMES|1964-11-14|66|1|14|19641219
1|2|1|7|Mr. Lonely|BOBBY VINTON|1964-10-31|70|1|15|19641212
1|5|1|7|Ringo|LORNE GREENE|1964-10-24|117|1|13|19641205
1|2|1|8|The Leader Of The Pack|THE SHANGRI-LAS|1964-10-10|86|1|12|19641128
1|1|1|8|Baby Love|SUPREMES|1964-10-03|51|1|13|19641121
1|1|1|7|Baby Love|SUPREMES|1964-10-03|51|1|13|19641114
1|1|1|6|Baby Love|SUPREMES|1964-10-03|51|1|13|19641107
1|6|1|5|Baby Love|SUPREMES|1964-10-03|51|1|13|19641031
1|1|1|8|Do Wah Diddy Diddy|MANFRED MANN|1964-09-05|58|1|13|19641024
1|2|1|7|Do Wah Diddy Diddy|MANFRED MANN|1964-09-05|58|1|13|19641017
1|1|1|8|Oh Pretty Woman|ROY ORBISON|1964-08-22|101|1|16|19641010
1|1|1|7|Oh Pretty Woman|ROY ORBISON|1964-08-22|101|1|16|19641003
1|4|1|6|Oh Pretty Woman|ROY ORBISON|1964-08-22|101|1|16|19640926
1|1|1|7|House Of The Rising Sun|THE ANIMALS|1964-08-08|60|1|11|19640919
1|1|1|6|House Of The Rising Sun|THE ANIMALS|1964-08-08|60|1|11|19640912
1|2|1|5|House Of The Rising Sun|THE ANIMALS|1964-08-08|60|1|11|19640905
1|1|1|8|Where Did Our Love Go|SUPREMES|1964-07-11|77|1|14|19640829
1|2|1|7|Where Did Our Love Go|SUPREMES|1964-07-11|77|1|14|19640822
1|2|1|9|Everybody Loves Somebody|DEAN MARTIN|1964-06-20|111|1|16|19640815
1|1|1|4|A Hard Day's Night|BEATLES|1964-07-18|21|1|13|19640808
1|2|1|3|A Hard Day's Night|BEATLES|1964-07-18|21|1|13|19640801
1|1|1|6|Rag Doll|FOUR SEASONS|1964-06-20|53|1|12|19640725
1|3|1|5|Rag Doll|FOUR SEASONS|1964-06-20|53|1|12|19640718
1|1|1|8|I Get Around|BEACH BOYS|1964-05-23|76|1|15|19640711
1|2|1|7|I Get Around|BEACH BOYS|1964-05-23|76|1|15|19640704
1|2|1|9|A World Without Love|PETER & GORDON|1964-05-02|105|1|13|19640627
1|1|1|9|Chapel Of Love|DIXIE CUPS|1964-04-25|106|1|14|19640620
1|1|1|8|Chapel Of Love|DIXIE CUPS|1964-04-25|106|1|14|19640613
1|2|1|7|Chapel Of Love|DIXIE CUPS|1964-04-25|106|1|14|19640606
1|2|1|8|Love Me Do|BEATLES|1964-04-11|81|1|14|19640530
1|1|1|8|My Guy|MARY WELLS|1964-04-04|50|1|15|19640523
1|3|1|7|My Guy|MARY WELLS|1964-04-04|50|1|15|19640516
1|2|1|13|Hello Dolly|LOUIS ARMSTRONG|1964-02-15|76|1|22|19640509
1|1|1|6|Can't Buy Me Love|BEATLES|1964-03-28|27|1|10|19640502
1|1|1|5|Can't Buy Me Love|BEATLES|1964-03-28|27|1|10|19640425
1|1|1|4|Can't Buy Me Love|BEATLES|1964-03-28|27|1|10|19640418
1|1|1|3|Can't Buy Me Love|BEATLES|1964-03-28|27|1|10|19640411
1|27|1|2|Can't Buy Me Love|BEATLES|1964-03-28|27|1|10|19640404
1|1|1|10|She Loves You|BEATLES|1964-01-25|69|1|15|19640328
1|2|1|9|She Loves You|BEATLES|1964-01-25|69|1|15|19640321
1|1|1|9|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640314
1|1|1|8|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640307
1|1|1|7|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640229
1|1|1|6|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640222
1|1|1|5|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640215
1|1|1|4|I Want To Hold Your Hand|BEATLES|1964-01-18|45|1|15|19640208
1|3|1|3|I Want To Hold Your Hand|THE BEATLES|1964-01-18|45|1|15|19640201
1|1|1|9|There I've Said It Again|BOBBY VINTON|1963-11-30|50|1|13|19640125
1|1|1|8|There I've Said It Again|BOBBY VINTON|1963-11-30|50|1|13|19640118
1|1|1|7|There I've Said It Again|BOBBY VINTON|1963-11-30|50|1|13|19640111
1|2|1|6|There I've Said It Again|BOBBY VINTON|1963-11-30|50|1|13|19640104
1|1|1|9|Dominique|THE SINGING NUN|1963-11-02|110|1|14|19631228
1|1|1|8|Dominique|THE SINGING NUN|1963-11-02|110|1|14|19631221
1|1|1|7|Dominique|THE SINGING NUN|1963-11-02|110|1|14|19631214
1|2|1|6|Dominique|THE SINGING NUN|1963-11-02|110|1|14|19631207
1|1|1|10|I'm Leaving It Up To You|DALE AND GRACE|1963-09-28|117|1|16|19631130
1|4|1|9|I'm Leaving It Up To You|DALE AND GRACE|1963-09-28|117|1|16|19631123
1|2|1|11|Deep Purple|NINO TEMPO & APRIL STEVENS|1963-09-07|131|1|16|19631116
1|1|1|9|Sugar Shack|JIMMY GILMER AND THE FIREBALLS|1963-09-14|106|1|16|19631109
1|1|1|8|Sugar Shack|JIMMY GILMER AND THE FIREBALLS|1963-09-14|106|1|16|19631102
1|1|1|7|Sugar Shack|JIMMY GILMER AND THE FIREBALLS|1963-09-14|106|1|16|19631026
1|1|1|6|Sugar Shack|JIMMY GILMER AND THE FIREBALLS|1963-09-14|106|1|16|19631019
1|4|1|5|Sugar Shack|JIMMY GILMER AND THE FIREBALLS|1963-09-14|106|1|16|19631012
1|1|1|9|Blue Velvet|BOBBY VINTON|1963-08-10|78|1|15|19631005
1|1|1|8|Blue Velvet|BOBBY VINTON|1963-08-10|78|1|15|19630928
1|2|1|7|Blue Velvet|BOBBY VINTON|1963-08-10|78|1|15|19630921
1|1|1|7|My Boyfriend's Back|THE ANGELS|1963-08-03|75|1|14|19630914
1|1|1|6|My Boyfriend's Back|THE ANGELS|1963-08-03|75|1|14|19630907
1|4|1|5|My Boyfriend's Back|THE ANGELS|1963-08-03|75|1|14|19630831
1|1|1|10|Fingertips (Part 2)|LITTLE STEVIE WONDER|1963-06-22|85|1|15|19630824
1|1|1|9|Fingertips (Part 2)|LITTLE STEVIE WONDER|1963-06-22|85|1|15|19630817
1|2|1|8|Fingertips (Part 2)|LITTLE STEVIE WONDER|1963-06-22|85|1|15|19630810
1|2|1|11|So Much In Love|THE TYMES|1963-05-25|108|1|16|19630803
1|1|1|8|Surf City|JAN AND DEAN|1963-06-08|107|1|14|19630727
1|2|1|7|Surf City|JAN AND DEAN|1963-06-08|107|1|14|19630720
1|1|1|7|Easier Said Than Done|THE ESSEX|1963-06-01|107|1|14|19630713
1|5|1|6|Easier Said Than Done|THE ESSEX|1963-06-01|107|1|14|19630706
1|1|1|8|Sukiyaki|KYU SAKAMOTO|1963-05-11|79|1|14|19630629
1|1|1|7|Sukiyaki|KYU SAKAMOTO|1963-05-11|79|1|14|19630622
1|2|1|6|Sukiyaki|KYU SAKAMOTO|1963-05-11|79|1|14|19630615
1|1|1|5|It's My Party|LESLEY GORE|1963-05-11|60|1|13|19630608
1|9|1|4|It's My Party|LESLEY GORE|1963-05-11|60|1|13|19630601
1|1|1|11|If You Wanna Be Happy|JIMMY SOUL|1963-03-16|127|1|16|19630525
1|3|1|10|If You Wanna Be Happy|JIMMY SOUL|1963-03-16|127|1|16|19630518
1|1|1|8|I Will Follow Him|LITTLE PEGGY MARCH|1963-03-23|90|1|14|19630511
1|1|1|7|I Will Follow Him|LITTLE PEGGY MARCH|1963-03-23|90|1|14|19630504
1|3|1|6|I Will Follow Him|LITTLE PEGGY MARCH|1963-03-23|90|1|14|19630427
1|1|1|9|He's So Fine|THE CHIFFONS|1963-02-23|87|1|15|19630420
1|1|1|8|He's So Fine|THE CHIFFONS|1963-02-23|87|1|15|19630413
1|1|1|7|He's So Fine|THE CHIFFONS|1963-02-23|87|1|15|19630406
1|4|1|6|He's So Fine|THE CHIFFONS|1963-02-23|87|1|15|19630330
1|2|1|8|Our Day Will Come|RUBY AND THE ROMANTICS|1963-02-02|124|1|14|19630323
1|1|1|8|Walk Like A Man|THE FOUR SEASONS|1963-01-26|40|1|13|19630316
1|1|1|7|Walk Like A Man|THE FOUR SEASONS|1963-01-26|40|1|13|19630309
1|3|1|6|Walk Like A Man|THE FOUR SEASONS|1963-01-26|40|1|13|19630302
1|1|1|9|Hey Paula|PAUL AND PAULA|1962-12-29|96|1|15|19630223
1|1|1|8|Hey Paula|PAUL AND PAULA|1962-12-29|96|1|15|19630216
1|2|1|7|Hey Paula|PAUL AND PAULA|1962-12-29|96|1|15|19630209
1|1|1|6|Walk Right In|THE ROOFTOP SINGERS|1962-12-29|116|1|14|19630202
1|11|1|5|Walk Right In|THE ROOFTOP SINGERS|1962-12-29|116|1|14|19630126
1|1|1|12|Go Away Little Girl|STEVE LAWRENCE|1962-11-03|125|1|18|19630119
1|2|1|11|Go Away Little Girl|STEVE LAWRENCE|1962-11-03|125|1|18|19630112
1|1|1|10|Telstar|THE TORNADOES|1962-11-03|85|1|16|19630105
1|1|1|9|Telstar|THE TORNADOES|1962-11-03|85|1|16|19621229
1|5|1|8|Telstar|THE TORNADOES|1962-11-03|85|1|16|19621222
1|1|1|9|Big Girls Don't Cry|THE FOUR SEASONS|1962-10-20|66|1|16|19621215
1|1|1|8|Big Girls Don't Cry|THE FOUR SEASONS|1962-10-20|66|1|16|19621208
1|1|1|7|Big Girls Don't Cry|THE FOUR SEASONS|1962-10-20|66|1|16|19621201
1|1|1|6|Big Girls Don't Cry|THE FOUR SEASONS|1962-10-20|66|1|16|19621124
1|2|1|5|Big Girls Don't Cry|THE FOUR SEASONS|1962-10-20|66|1|16|19621117
1|1|1|10|He's A Rebel|THE CRYSTALS (THE BLOSSOMS)|1962-09-08|98|1|18|19621110
1|2|1|9|He's A Rebel|THE CRYSTALS (THE BLOSSOMS)|1962-09-08|98|1|18|19621103
1|1|1|8|Monster Mash|BOBBY (BORIS) PICKETT AND THE CRYPT-KICKERS|1962-09-08|72|1|14|19621027
1|2|1|7|Monster Mash|BOBBY (BORIS) PICKETT AND THE CRYPT-KICKERS|1962-09-08|72|1|14|19621020
1|1|1|8|Sherry|THE FOUR SEASONS|1962-08-25|65|1|14|19621013
1|1|1|7|Sherry|THE FOUR SEASONS|1962-08-25|65|1|14|19621006
1|1|1|6|Sherry|THE FOUR SEASONS|1962-08-25|65|1|14|19620929
1|1|1|5|Sherry|THE FOUR SEASONS|1962-08-25|65|1|14|19620922
1|11|1|4|Sherry|THE FOUR SEASONS|1962-08-25|65|1|14|19620915
1|1|1|9|Sheila|TOMMY ROE|1962-07-14|120|1|16|19620908
1|5|1|8|Sheila|TOMMY ROE|1962-07-14|120|1|16|19620901
1|2|1|9|The Loco-Motion|LITTLE EVA|1962-06-30|86|1|16|19620825
1|1|1|9|Breaking Up Is Hard To Do|NEIL SEDAKA|1962-06-23|102|1|15|19620818
1|2|1|8|Breaking Up Is Hard To Do|NEIL SEDAKA|1962-06-23|102|1|15|19620811
1|1|1|10|Roses Are Red|BOBBY VINTON|1962-06-02|102|1|16|19620804
1|1|1|9|Roses Are Red|BOBBY VINTON|1962-06-02|102|1|16|19620728
1|1|1|8|Roses Are Red|BOBBY VINTON|1962-06-02|102|1|16|19620721
1|2|1|7|Roses Are Red|BOBBY VINTON|1962-06-02|102|1|16|19620714
1|2|1|10|The Stripper|DAVID ROSE AND HIS ORCHESTRA|1962-05-05|109|1|18|19620707
1|1|1|9|I Can't Stop Loving You|RAY CHARLES|1962-05-05|86|1|18|19620630
1|1|1|8|I Can't Stop Loving You|RAY CHARLES|1962-05-05|86|1|18|19620623
1|1|1|7|I Can't Stop Loving You|RAY CHARLES|1962-05-05|86|1|18|19620616
1|1|1|6|I Can't Stop Loving You|RAY CHARLES|1962-05-05|86|1|18|19620609
1|4|1|5|I Can't Stop Loving You|RAY CHARLES|1962-05-05|86|1|18|19620602
1|2|1|11|Stranger On The Shore|MR. ACKER BILK|1962-03-17|80|1|21|19620526
1|1|1|9|Soldier Boy|THE SHIRELLES|1962-03-24|63|1|14|19620519
1|1|1|8|Soldier Boy|THE SHIRELLES|1962-03-24|63|1|14|19620512
1|4|1|7|Soldier Boy|THE SHIRELLES|1962-03-24|63|1|14|19620505
1|1|1|7|Good Luck Charm|ELVIS PRESLEY|1962-03-17|51|1|13|19620428
1|2|1|6|Good Luck Charm|ELVIS PRESLEY|1962-03-17|51|1|13|19620421
1|1|1|8|Johnny Angel|SHELLEY FABARES|1962-02-24|112|1|16|19620414
1|3|1|7|Johnny Angel|SHELLEY FABARES|1962-02-24|112|1|16|19620407
1|2|1|8|Don't Break The Heart That Loves You|CONNIE FRANCIS|1962-02-10|66|1|13|19620331
1|1|1|10|Hey Baby|BRUCE CHANNEL|1962-01-20|113|1|16|19620324
1|1|1|9|Hey Baby|BRUCE CHANNEL|1962-01-20|113|1|16|19620317
1|2|1|8|Hey Baby|BRUCE CHANNEL|1962-01-20|113|1|16|19620310
1|1|1|8|Duke Of Earl|GENE CHANDLER|1962-01-13|93|1|15|19620303
1|1|1|7|Duke Of Earl|GENE CHANDLER|1962-01-13|93|1|15|19620224
1|2|1|6|Duke Of Earl|GENE CHANDLER|1962-01-13|93|1|15|19620217
1|1|1|12|Peppermint Twist (Part 1)|JOEY DEE AND THE STARLIGHTERS|1961-11-20|68|1|18|19620210
1|1|1|11|Peppermint Twist (Part 1)|JOEY DEE AND THE STARLIGHTERS|1961-11-20|68|1|18|19620203
1|2|1|10|Peppermint Twist (Part 1)|JOEY DEE AND THE STARLIGHTERS|1961-11-20|68|1|18|19620127
1|1|1|10|The Twist|CHUBBY CHECKER|1961-11-13|55|1|21|19620120
1|2|1|9|The Twist|CHUBBY CHECKER|1961-11-13|55|1|21|19620113
1|1|1|9|The Lion Sleeps Tonight|THE TOKENS|1961-11-06|119|1|16|19620106
1|1|1|8|The Lion Sleeps Tonight|THE TOKENS|1961-11-06|119|1|16|19611225
1|6|1|7|The Lion Sleeps Tonight|THE TOKENS|1961-11-06|119|1|16|19611218
1|2|1|15|Please Mr. Postman|THE MARVELETTES|1961-09-04|95|1|23|19611211
1|1|1|10|Big Bad John|JIMMY DEAN|1961-10-02|53|1|16|19611204
1|1|1|9|Big Bad John|JIMMY DEAN|1961-10-02|53|1|16|19611127
1|1|1|8|Big Bad John|JIMMY DEAN|1961-10-02|53|1|16|19611120
1|1|1|7|Big Bad John|JIMMY DEAN|1961-10-02|53|1|16|19611113
1|3|1|6|Big Bad John|JIMMY DEAN|1961-10-02|53|1|16|19611106
1|1|1|7|Runaround Sue|DION|1961-09-18|115|1|15|19611030
1|2|1|6|Runaround Sue|DION|1961-09-18|115|1|15|19611023
